track,artist,date,est_time,ist_time,iso_time,genre,length_ms
ABCD,NAYEON,2025-05-24,2025-05-23 21:44:04.554000-04:00,2025-05-24 07:14:04.554000+05:30,2025-05-24T01:44:04.554Z,k-pop,162.84
Imaginary Friend,ITZY,2025-05-25,2025-05-24 20:17:44.413000-04:00,2025-05-25 05:47:44.413000+05:30,2025-05-25T00:17:44.413Z,"k-pop, k-pop girl group",202.429
greedy,Tate McRae,2025-05-25,2025-05-24 20:57:04.940000-04:00,2025-05-25 06:27:04.940000+05:30,2025-05-25T00:57:04.940Z,,131.872
Bags,Clairo,2025-05-25,2025-05-24 21:01:26.063000-04:00,2025-05-25 06:31:26.063000+05:30,2025-05-25T01:01:26.063Z,"bedroom pop, indie pop, pov: indie",260.519
Headlock,Imogen Heap,2025-05-25,2025-05-24 21:05:01.925000-04:00,2025-05-25 06:35:01.925000+05:30,2025-05-25T01:05:01.925Z,,215.338
What Have They Done To Us (from the series Arcane League of Legends),"Arcane, Mako, Grey",2025-05-25,2025-05-24 21:07:01.439000-04:00,2025-05-25 06:37:01.439000+05:30,2025-05-25T01:07:01.439Z,,119.16
See The Light,Lim Hyunsik,2025-05-25,2025-05-24 21:10:04.669000-04:00,2025-05-25 06:40:04.669000+05:30,2025-05-25T01:10:04.669Z,k-ballad,182.521
Broken Roots,Michl,2025-05-25,2025-05-24 21:13:50.950000-04:00,2025-05-25 06:43:50.950000+05:30,2025-05-25T01:13:50.950Z,,226.0
Loser (with LEE DO of ONEUS),"YongYong, LEE DO of ONEUS",2025-05-25,2025-05-24 23:26:41.876000-04:00,2025-05-25 08:56:41.876000+05:30,2025-05-25T03:26:41.876Z,"k-rap, k-rock",207.666
People You Know - Sped Up,"Speed Up Unlimited, Nawrras Music, Phil Halo",2025-05-25,2025-05-24 23:29:05.679000-04:00,2025-05-25 08:59:05.679000+05:30,2025-05-25T03:29:05.679Z,,139.846
Lights,Ellie Goulding,2025-05-25,2025-05-24 23:33:11.122000-04:00,2025-05-25 09:03:11.122000+05:30,2025-05-25T03:33:11.122Z,"indietronica, metropopolis, pop, uk pop",245.853
Москва,"DJ SMASH, Vintage",2025-05-25,2025-05-24 23:37:05.419000-04:00,2025-05-25 09:07:05.419000+05:30,2025-05-25T03:37:05.419Z,,224.761
ATTITUDE,IVE,2025-05-25,2025-05-24 23:40:08.957000-04:00,2025-05-25 09:10:08.957000+05:30,2025-05-25T03:40:08.957Z,k-pop girl group,194.733
Dark Horse - Speed,"life illustrated, Annabelle Amélia",2025-05-25,2025-05-24 23:43:03.203000-04:00,2025-05-25 09:13:03.203000+05:30,2025-05-25T03:43:03.203Z,nightcore,173.417
Bloom,BOL4,2025-05-25,2025-05-24 23:46:12.628000-04:00,2025-05-25 09:16:12.628000+05:30,2025-05-25T03:46:12.628Z,k-pop,189.335
Appassionata,Bae Bo Ram,2025-05-25,2025-05-24 23:48:25.141000-04:00,2025-05-25 09:18:25.141000+05:30,2025-05-25T03:48:25.141Z,korean soundtrack,131.712
Judas,Lady Gaga,2025-05-25,2025-05-24 23:52:34.495000-04:00,2025-05-25 09:22:34.495000+05:30,2025-05-25T03:52:34.495Z,"art pop, dance pop, pop",249.066
ABCD,NAYEON,2025-05-25,2025-05-24 23:55:18.011000-04:00,2025-05-25 09:25:18.011000+05:30,2025-05-25T03:55:18.011Z,k-pop,162.84
Close To You,Gracie Abrams,2025-05-25,2025-05-24 23:59:04.288000-04:00,2025-05-25 09:29:04.288000+05:30,2025-05-25T03:59:04.288Z,alt z,225.973
My Star,DOKO,2025-05-25,2025-05-25 00:03:10.937000-04:00,2025-05-25 09:33:10.937000+05:30,2025-05-25T04:03:10.937Z,soundtrack,235.56
My Secret Friend,Every Single Day,2025-05-25,2025-05-25 11:03:04.114000-04:00,2025-05-25 20:33:04.114000+05:30,2025-05-25T15:03:04.114Z,soundtrack,244.106
My Secret Friend,Every Single Day,2025-05-25,2025-05-25 12:00:30.964000-04:00,2025-05-25 21:30:30.964000+05:30,2025-05-25T16:00:30.964Z,soundtrack,244.106
Doubt,Twenty One Pilots,2025-05-25,2025-05-25 12:03:45.754000-04:00,2025-05-25 21:33:45.754000+05:30,2025-05-25T16:03:45.754Z,"modern rock, pop, pov: indie, rock",191.493
idfc x soap - Sped Up,Kekz,2025-05-25,2025-05-25 12:08:32.010000-04:00,2025-05-25 21:38:32.010000+05:30,2025-05-25T16:08:32.010Z,,260.435
Shameless - Sped Up,Speedy Jack,2025-05-25,2025-05-25 12:11:45.368000-04:00,2025-05-25 21:41:45.368000+05:30,2025-05-25T16:11:45.368Z,,174.323
Ticking Away,"VALORANT, Grabbitz, bbno$",2025-05-25,2025-05-25 12:14:46.440000-04:00,2025-05-25 21:44:46.440000+05:30,2025-05-25T16:14:46.440Z,,205.27
1-800-hot-n-fun,LE SSERAFIM,2025-05-25,2025-05-25 12:17:18.388000-04:00,2025-05-25 21:47:18.388000+05:30,2025-05-25T16:17:18.388Z,k-pop girl group,173.431
The Line (from the series Arcane League of Legends),"Twenty One Pilots, Arcane, League of Legends",2025-05-25,2025-05-25 12:20:30.451000-04:00,2025-05-25 21:50:30.451000+05:30,2025-05-25T16:20:30.451Z,,192.0
lovely - sped up,"Pacey, 90degrees",2025-05-25,2025-05-25 12:22:45.099000-04:00,2025-05-25 21:52:45.099000+05:30,2025-05-25T16:22:45.099Z,,130.312
Ma Meilleure Ennemie (from the series Arcane League of Legends),"Stromae, Pomme, Arcane",2025-05-25,2025-05-25 12:25:09.755000-04:00,2025-05-25 21:55:09.755000+05:30,2025-05-25T16:25:09.755Z,,147.973
"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",2025-05-25,2025-05-25 14:01:39.504000-04:00,2025-05-25 23:31:39.504000+05:30,2025-05-25T18:01:39.504Z,,244.684
Youth,Glass Animals,2025-05-26,2025-05-26 13:26:10.019000-04:00,2025-05-26 22:56:10.019000+05:30,2025-05-26T17:26:10.019Z,"gauze pop, indietronica, modern rock, pov: indie, shiver pop",230.693
everything i wanted - Sped Up,Kekz,2025-05-26,2025-05-26 13:30:14.493000-04:00,2025-05-26 23:00:14.493000+05:30,2025-05-26T17:30:14.493Z,,220.156
heat waves (sped up) // sometimes all i think about is you,"90degrees, eyeroze, Melodyz Town",2025-05-26,2025-05-26 13:33:16.138000-04:00,2025-05-26 23:03:16.138000+05:30,2025-05-26T17:33:16.138Z,,181.204
Arcade (Sped Up - Duncan Laurence),"Scammacist, Nick Sterling, Sovara",2025-05-26,2025-05-26 13:35:49.619000-04:00,2025-05-26 23:05:49.619000+05:30,2025-05-26T17:35:49.619Z,,153.0
Let Me Down Slowly - Sped Up,Speedy Jack,2025-05-26,2025-05-26 13:37:58.887000-04:00,2025-05-26 23:07:58.887000+05:30,2025-05-26T17:37:58.887Z,,128.168
People You Know - Sped Up,"Speed Up Unlimited, Nawrras Music, Phil Halo",2025-05-26,2025-05-26 13:40:18.509000-04:00,2025-05-26 23:10:18.509000+05:30,2025-05-26T17:40:18.509Z,,139.846
Trap Royalty,very cool tutorials,2025-05-26,2025-05-26 13:41:32.539000-04:00,2025-05-26 23:11:32.539000+05:30,2025-05-26T17:41:32.539Z,,73.231
Shameless - Sped Up,Speedy Jack,2025-05-26,2025-05-26 13:44:27.266000-04:00,2025-05-26 23:14:27.266000+05:30,2025-05-26T17:44:27.266Z,,174.323
idfc x soap - Sped Up,Kekz,2025-05-26,2025-05-26 13:48:48.072000-04:00,2025-05-26 23:18:48.072000+05:30,2025-05-26T17:48:48.072Z,,260.435
fire on fire - sped up,"90degrees, eyeroze, Melodyz Town",2025-05-26,2025-05-26 13:52:07.768000-04:00,2025-05-26 23:22:07.768000+05:30,2025-05-26T17:52:07.768Z,,198.431
Once Again,"Mad Clown, Kim Na Young",2025-05-26,2025-05-26 14:12:20.533000-04:00,2025-05-26 23:42:20.533000+05:30,2025-05-26T18:12:20.533Z,"k-rap, k-ballad",235.727
greedy,Tate McRae,2025-05-26,2025-05-26 14:14:48.734000-04:00,2025-05-26 23:44:48.734000+05:30,2025-05-26T18:14:48.734Z,,131.872
Lights,Ellie Goulding,2025-05-26,2025-05-26 14:18:58.606000-04:00,2025-05-26 23:48:58.606000+05:30,2025-05-26T18:18:58.606Z,"indietronica, metropopolis, pop, uk pop",245.853
Judas,Lady Gaga,2025-05-26,2025-05-26 14:23:34.354000-04:00,2025-05-26 23:53:34.354000+05:30,2025-05-26T18:23:34.354Z,"art pop, dance pop, pop",249.066
Close To You,Gracie Abrams,2025-05-26,2025-05-26 14:27:20.760000-04:00,2025-05-26 23:57:20.760000+05:30,2025-05-26T18:27:20.760Z,alt z,225.973
Appassionata,Bae Bo Ram,2025-05-26,2025-05-26 14:29:33.271000-04:00,2025-05-26 23:59:33.271000+05:30,2025-05-26T18:29:33.271Z,korean soundtrack,131.712
"Yennai Maatrum Kadhale (From ""Naanum Rowdy Dhaan"")","Anirudh Ravichander, Vignesh Shivan, Sid Sriram",2025-05-26,2025-05-26 14:34:36.083000-04:00,2025-05-27 00:04:36.083000+05:30,2025-05-26T18:34:36.083Z,"tamil pop, kollywood, tamil dance, tollywood, tamil hip hop, telugu pop",274.678
Once Again,"Mad Clown, Kim Na Young",2025-05-26,2025-05-26 18:49:42.238000-04:00,2025-05-27 04:19:42.238000+05:30,2025-05-26T22:49:42.238Z,"k-rap, k-ballad",235.727
everything i wanted - Sped Up,Kekz,2025-05-26,2025-05-26 18:52:51.567000-04:00,2025-05-27 04:22:51.567000+05:30,2025-05-26T22:52:51.567Z,,220.156
Headlock,Imogen Heap,2025-05-26,2025-05-26 18:56:23.592000-04:00,2025-05-27 04:26:23.592000+05:30,2025-05-26T22:56:23.592Z,,215.338
Москва,"DJ SMASH, Vintage",2025-05-26,2025-05-26 19:00:08.937000-04:00,2025-05-27 04:30:08.937000+05:30,2025-05-26T23:00:08.937Z,,224.761
People You Know - Sped Up,"Speed Up Unlimited, Nawrras Music, Phil Halo",2025-05-26,2025-05-26 19:02:29.148000-04:00,2025-05-27 04:32:29.148000+05:30,2025-05-26T23:02:29.148Z,,139.846
ATTITUDE,IVE,2025-05-26,2025-05-26 19:06:25.500000-04:00,2025-05-27 04:36:25.500000+05:30,2025-05-26T23:06:25.500Z,k-pop girl group,194.733
My Star,DOKO,2025-05-26,2025-05-26 19:10:58.151000-04:00,2025-05-27 04:40:58.151000+05:30,2025-05-26T23:10:58.151Z,soundtrack,235.56
CRY - from SawanoHiroyuki[nZk] 10th Anniversary Studio Live,"SawanoHiroyuki[nZk], mizuki",2025-05-26,2025-05-26 19:14:08.040000-04:00,2025-05-27 04:44:08.040000+05:30,2025-05-26T23:14:08.040Z,"anime, j-pop, j-rock",266.938
Appassionata,Bae Bo Ram,2025-05-26,2025-05-26 19:16:20.129000-04:00,2025-05-27 04:46:20.129000+05:30,2025-05-26T23:16:20.129Z,korean soundtrack,131.712
What Have They Done To Us (from the series Arcane League of Legends),"Arcane, Mako, Grey",2025-05-27,2025-05-27 11:48:25.672000-04:00,2025-05-27 21:18:25.672000+05:30,2025-05-27T15:48:25.672Z,,119.16
What Have They Done To Us (from the series Arcane League of Legends),"Arcane, Mako, Grey",2025-05-27,2025-05-27 18:40:11.719000-04:00,2025-05-28 04:10:11.719000+05:30,2025-05-27T22:40:11.719Z,,119.16
Bags,Clairo,2025-05-27,2025-05-27 18:44:32.760000-04:00,2025-05-28 04:14:32.760000+05:30,2025-05-27T22:44:32.760Z,"bedroom pop, indie pop, pov: indie",260.519
ABCD,NAYEON,2025-05-28,2025-05-27 20:30:33.825000-04:00,2025-05-28 06:00:33.825000+05:30,2025-05-28T00:30:33.825Z,k-pop,162.84
To My Youth,BOL4,2025-05-28,2025-05-27 21:46:47.562000-04:00,2025-05-28 07:16:47.562000+05:30,2025-05-28T01:46:47.562Z,k-pop,222.68
Broken Roots,Michl,2025-05-28,2025-05-27 23:50:34.610000-04:00,2025-05-28 09:20:34.610000+05:30,2025-05-28T03:50:34.610Z,,226.0
greedy,Tate McRae,2025-05-28,2025-05-27 23:52:46.897000-04:00,2025-05-28 09:22:46.897000+05:30,2025-05-28T03:52:46.897Z,,131.872
Headlock,Imogen Heap,2025-05-28,2025-05-27 23:56:22.839000-04:00,2025-05-28 09:26:22.839000+05:30,2025-05-28T03:56:22.839Z,,215.338
Galaxies,Laura Veirs,2025-05-28,2025-05-27 23:59:59.482000-04:00,2025-05-28 09:29:59.482000+05:30,2025-05-28T03:59:59.482Z,indie folk,215.6
Timeless (feat Playboi Carti),"The Weeknd, Playboi Carti",2025-05-28,2025-05-28 00:04:16.262000-04:00,2025-05-28 09:34:16.262000+05:30,2025-05-28T04:04:16.262Z,,256.0
Faith,The Weeknd,2025-05-28,2025-05-28 10:06:57.610000-04:00,2025-05-28 19:36:57.610000+05:30,2025-05-28T14:06:57.610Z,"canadian contemporary r&b, canadian pop, pop",283.226
Gravity,EDEN,2025-05-28,2025-05-28 11:27:25.498000-04:00,2025-05-28 20:57:25.498000+05:30,2025-05-28T15:27:25.498Z,indie poptimism,230.511
Die Trying,Michl,2025-05-28,2025-05-28 12:32:52.314000-04:00,2025-05-28 22:02:52.314000+05:30,2025-05-28T16:32:52.314Z,,209.536
Bloom,BOL4,2025-05-28,2025-05-28 12:40:18.856000-04:00,2025-05-28 22:10:18.856000+05:30,2025-05-28T16:40:18.856Z,k-pop,189.335
I Feel It Now,Whee In,2025-05-28,2025-05-28 12:44:12.220000-04:00,2025-05-28 22:14:12.220000+05:30,2025-05-28T16:44:12.220Z,"k-ballad, k-pop",233.05
When the Phone Rings,Oh Hee Joon,2025-05-28,2025-05-28 12:47:39.893000-04:00,2025-05-28 22:17:39.893000+05:30,2025-05-28T16:47:39.893Z,,106.844
I am firefly,Kim Ho Jeong,2025-05-28,2025-05-28 12:51:21.442000-04:00,2025-05-28 22:21:21.442000+05:30,2025-05-28T16:51:21.442Z,korean,220.613
Wind,Jung Seung Hwan,2025-05-28,2025-05-28 12:54:59.527000-04:00,2025-05-28 22:24:59.527000+05:30,2025-05-28T16:54:59.527Z,korean pop,217.989
Grown Ups,Sondia,2025-05-28,2025-05-28 12:59:40.826000-04:00,2025-05-28 22:29:40.826000+05:30,2025-05-28T16:59:40.826Z,"korean ost, korean pop",259.887
For Love,10CM,2025-05-28,2025-05-28 13:03:15.273000-04:00,2025-05-28 22:33:15.273000+05:30,2025-05-28T17:03:15.273Z,"indie korea, k-pop",213.019
Can You Hear My Heart (feat. LEE HI),"Epik High, LeeHi",2025-05-28,2025-05-28 13:07:23.065000-04:00,2025-05-28 22:37:23.065000+05:30,2025-05-28T17:07:23.065Z,"k-pop, k-rap, korean old school hip hop",248.143
May I Love You?,Jae Yeon,2025-05-28,2025-05-28 13:11:15.625000-04:00,2025-05-28 22:41:15.625000+05:30,2025-05-28T17:11:15.625Z,"soundtrack, k-ballad",232.255
greedy,Tate McRae,2025-05-28,2025-05-28 16:05:09.183000-04:00,2025-05-29 01:35:09.183000+05:30,2025-05-28T20:05:09.183Z,,131.872
Once Again,"Mad Clown, Kim Na Young",2025-05-28,2025-05-28 16:36:29.016000-04:00,2025-05-29 02:06:29.016000+05:30,2025-05-28T20:36:29.016Z,"k-rap, k-ballad",235.727
lovely - sped up,"Pacey, 90degrees",2025-05-28,2025-05-28 16:39:54.605000-04:00,2025-05-29 02:09:54.605000+05:30,2025-05-28T20:39:54.605Z,,130.312
everything i wanted - Sped Up,Kekz,2025-05-28,2025-05-28 16:43:00.282000-04:00,2025-05-29 02:13:00.282000+05:30,2025-05-28T20:43:00.282Z,,220.156
The Greatest - Sped Up,Speedy Jack,2025-05-28,2025-05-28 16:46:12.808000-04:00,2025-05-29 02:16:12.808000+05:30,2025-05-28T20:46:12.808Z,,118.725
stereo hearts (sped up),bbygirl,2025-05-28,2025-05-28 16:49:24.996000-04:00,2025-05-29 02:19:24.996000+05:30,2025-05-28T20:49:24.996Z,,191.622
heat waves (sped up) // sometimes all i think about is you,"90degrees, eyeroze, Melodyz Town",2025-05-28,2025-05-28 16:52:27.034000-04:00,2025-05-29 02:22:27.034000+05:30,2025-05-28T20:52:27.034Z,,181.204
Shameless - Sped Up,Speedy Jack,2025-05-28,2025-05-28 16:55:24.921000-04:00,2025-05-29 02:25:24.921000+05:30,2025-05-28T20:55:24.921Z,,174.323
Warriors,Imagine Dragons,2025-05-28,2025-05-28 17:04:58.111000-04:00,2025-05-29 02:34:58.111000+05:30,2025-05-28T21:04:58.111Z,"modern rock, pop, rock",171.04
Still Here,"League of Legends, Forts, 2WEI, Tiffany Aris",2025-05-28,2025-05-28 17:09:12.103000-04:00,2025-05-29 02:39:12.103000+05:30,2025-05-28T21:09:12.103Z,,252.453
Ignite - 2016 League Of Legends World Championship,Zedd,2025-05-28,2025-05-28 17:12:27.529000-04:00,2025-05-29 02:42:27.529000+05:30,2025-05-28T21:12:27.529Z,"complextro, edm, german techno, pop, pop dance",195.466
Doubt,Twenty One Pilots,2025-05-28,2025-05-28 17:16:05.454000-04:00,2025-05-29 02:46:05.454000+05:30,2025-05-28T21:16:05.454Z,"modern rock, pop, pov: indie, rock",191.493
Ticking Away,"VALORANT, Grabbitz, bbno$",2025-05-28,2025-05-28 17:19:31.064000-04:00,2025-05-29 02:49:31.064000+05:30,2025-05-28T21:19:31.064Z,,205.27
Shameless - Sped Up,Speedy Jack,2025-05-28,2025-05-28 17:22:15.608000-04:00,2025-05-29 02:52:15.608000+05:30,2025-05-28T21:22:15.608Z,,174.323
SOLANA,Alex LeMirage,2025-05-28,2025-05-28 17:25:29.559000-04:00,2025-05-29 02:55:29.559000+05:30,2025-05-28T21:25:29.559Z,stutter house,190.698
别让爱凋落,卢润泽,2025-05-28,2025-05-28 17:27:55.983000-04:00,2025-05-29 02:57:55.983000+05:30,2025-05-28T21:27:55.983Z,,141.071
PASSO BEM SOLTO - Slowed,ATLXS,2025-05-28,2025-05-28 17:29:52.444000-04:00,2025-05-29 02:59:52.444000+05:30,2025-05-28T21:29:52.444Z,"phonk, brazilian phonk",116.072
Manasha - Slowed,"Ashreveal, Ashish Swargiary",2025-05-28,2025-05-28 17:31:58.487000-04:00,2025-05-29 03:01:58.487000+05:30,2025-05-28T21:31:58.487Z,"phonk, brazilian phonk",125.245
Bloody Mary - Instrumental Slowed,ceZk,2025-05-28,2025-05-28 18:00:43.676000-04:00,2025-05-29 03:30:43.676000+05:30,2025-05-28T22:00:43.676Z,,145.312
Bloody Mary,"VØIDGLiTCH, ØNELY",2025-05-28,2025-05-28 18:03:07.286000-04:00,2025-05-29 03:33:07.286000+05:30,2025-05-28T22:03:07.286Z,"synthwave, electroclash",244.76
Goth,Sidewalks and Skeletons,2025-05-29,2025-05-28 20:01:23.100000-04:00,2025-05-29 05:31:23.100000+05:30,2025-05-29T00:01:23.100Z,"witch house, darkwave",207.12
EASY,LE SSERAFIM,2025-05-29,2025-05-29 17:05:35.964000-04:00,2025-05-30 02:35:35.964000+05:30,2025-05-29T21:05:35.964Z,k-pop girl group,164.545
To My Youth,BOL4,2025-05-29,2025-05-29 17:09:21.339000-04:00,2025-05-30 02:39:21.339000+05:30,2025-05-29T21:09:21.339Z,k-pop,222.68
Igloo,KISS OF LIFE,2025-05-29,2025-05-29 17:12:21.380000-04:00,2025-05-30 02:42:21.380000+05:30,2025-05-29T21:12:21.380Z,"5th gen k-pop, k-pop girl group",131.786
1-800-hot-n-fun,LE SSERAFIM,2025-05-29,2025-05-29 17:32:50.930000-04:00,2025-05-30 03:02:50.930000+05:30,2025-05-29T21:32:50.930Z,k-pop girl group,173.431
DRIP,BABYMONSTER,2025-05-29,2025-05-29 17:36:12.924000-04:00,2025-05-30 03:06:12.924000+05:30,2025-05-29T21:36:12.924Z,5th gen k-pop,180.845
PASSO BEM SOLTO - Slowed,ATLXS,2025-05-29,2025-05-29 17:40:00.131000-04:00,2025-05-30 03:10:00.131000+05:30,2025-05-29T21:40:00.131Z,"phonk, brazilian phonk",116.072
Manasha - Slowed,"Ashreveal, Ashish Swargiary",2025-05-29,2025-05-29 17:42:05.778000-04:00,2025-05-30 03:12:05.778000+05:30,2025-05-29T21:42:05.778Z,"phonk, brazilian phonk",125.245
别让爱凋落,卢润泽,2025-05-29,2025-05-29 17:44:42.296000-04:00,2025-05-30 03:14:42.296000+05:30,2025-05-29T21:44:42.296Z,,141.071
Payphone,"Maroon 5, Wiz Khalifa",2025-05-29,2025-05-29 17:57:17.220000-04:00,2025-05-30 03:27:17.220000+05:30,2025-05-29T21:57:17.220Z,pop,231.173
Kabira (Encore),"Pritam, Harshdeep Kaur, Arijit Singh",2025-05-29,2025-05-29 18:01:48.315000-04:00,2025-05-30 03:31:48.315000+05:30,2025-05-29T22:01:48.315Z,"bollywood, hindi pop, desi, sufi",270.438
"Good Luck, Babe!",Chappell Roan,2025-05-29,2025-05-29 18:05:27.461000-04:00,2025-05-30 03:35:27.461000+05:30,2025-05-29T22:05:27.461Z,indie pop,218.423
Close To You,Gracie Abrams,2025-05-29,2025-05-29 18:09:13.818000-04:00,2025-05-30 03:39:13.818000+05:30,2025-05-29T22:09:13.818Z,alt z,225.973
Remember That Night?,Sara Kays,2025-05-29,2025-05-29 18:13:01.332000-04:00,2025-05-30 03:43:01.332000+05:30,2025-05-29T22:13:01.332Z,"alt z, gen z singer-songwriter, modern indie pop",227.186
Gravity,EDEN,2025-05-29,2025-05-29 18:16:52.808000-04:00,2025-05-30 03:46:52.808000+05:30,2025-05-29T22:16:52.808Z,indie poptimism,230.511
To My Youth,BOL4,2025-05-29,2025-05-29 18:20:35.839000-04:00,2025-05-30 03:50:35.839000+05:30,2025-05-29T22:20:35.839Z,k-pop,222.68
Bags,Clairo,2025-05-29,2025-05-29 18:24:57.108000-04:00,2025-05-30 03:54:57.108000+05:30,2025-05-29T22:24:57.108Z,"bedroom pop, indie pop, pov: indie",260.519
in the dark,Bring Me The Horizon,2025-05-30,2025-05-29 23:05:32.794000-04:00,2025-05-30 08:35:32.794000+05:30,2025-05-30T03:05:32.794Z,"melodic metalcore, metalcore, modern rock, rock, uk metalcore",271.186
别让爱凋落,卢润泽,2025-05-30,2025-05-29 23:08:34.897000-04:00,2025-05-30 08:38:34.897000+05:30,2025-05-30T03:08:34.897Z,,141.071
Broken Roots,Michl,2025-05-30,2025-05-29 23:12:16.815000-04:00,2025-05-30 08:42:16.815000+05:30,2025-05-30T03:12:16.815Z,,226.0
greedy,Tate McRae,2025-05-30,2025-05-29 23:47:39.231000-04:00,2025-05-30 09:17:39.231000+05:30,2025-05-30T03:47:39.231Z,,131.872
Headlock,Imogen Heap,2025-05-30,2025-05-30 12:32:53.198000-04:00,2025-05-30 22:02:53.198000+05:30,2025-05-30T16:32:53.198Z,,215.338
Zara Sa,"Pritam, KK",2025-05-30,2025-05-30 12:39:29.289000-04:00,2025-05-30 22:09:29.289000+05:30,2025-05-30T16:39:29.289Z,"bollywood, hindi pop, desi, sufi",303.68
Mitwa,"Shankar-Ehsaan-Loy, Shankar Mahadevan, Caralisa Monteiro, Shafqat Amanat Ali",2025-05-30,2025-05-30 17:51:43.925000-04:00,2025-05-31 03:21:43.925000+05:30,2025-05-30T21:51:43.925Z,"bollywood, sufi, desi, hindi pop",382.973
greedy,Tate McRae,2025-05-30,2025-05-30 17:54:08.412000-04:00,2025-05-31 03:24:08.412000+05:30,2025-05-30T21:54:08.412Z,,131.872
别让爱凋落,卢润泽,2025-05-30,2025-05-30 17:56:49.968000-04:00,2025-05-31 03:26:49.968000+05:30,2025-05-30T21:56:49.968Z,,141.071
Broken Roots,Michl,2025-05-30,2025-05-30 18:00:36.572000-04:00,2025-05-31 03:30:36.572000+05:30,2025-05-30T22:00:36.572Z,,226.0
greedy,Tate McRae,2025-05-30,2025-05-30 18:02:53.268000-04:00,2025-05-31 03:32:53.268000+05:30,2025-05-30T22:02:53.268Z,,131.872
Headlock,Imogen Heap,2025-05-30,2025-05-30 18:06:24.917000-04:00,2025-05-31 03:36:24.917000+05:30,2025-05-30T22:06:24.917Z,,215.338
Galaxies,Laura Veirs,2025-05-30,2025-05-30 18:10:00.953000-04:00,2025-05-31 03:40:00.953000+05:30,2025-05-30T22:10:00.953Z,indie folk,215.6
Timeless (feat Playboi Carti),"The Weeknd, Playboi Carti",2025-05-30,2025-05-30 18:14:17.395000-04:00,2025-05-31 03:44:17.395000+05:30,2025-05-30T22:14:17.395Z,,256.0
Gravity,EDEN,2025-05-30,2025-05-30 18:22:11.655000-04:00,2025-05-31 03:52:11.655000+05:30,2025-05-30T22:22:11.655Z,indie poptimism,230.511
2016 World Championship Theme,League of Legends,2025-05-30,2025-05-30 18:25:27.735000-04:00,2025-05-31 03:55:27.735000+05:30,2025-05-30T22:25:27.735Z,"speedrun, video game music",195.796
Igloo,KISS OF LIFE,2025-05-30,2025-05-30 18:27:40.195000-04:00,2025-05-31 03:57:40.195000+05:30,2025-05-30T22:27:40.195Z,"5th gen k-pop, k-pop girl group",131.786
Lost,Maroon 5,2025-05-30,2025-05-30 18:30:33.198000-04:00,2025-05-31 04:00:33.198000+05:30,2025-05-30T22:30:33.198Z,pop,172.597
Fucked Up,Bahari,2025-05-30,2025-05-30 18:34:13.686000-04:00,2025-05-31 04:04:13.686000+05:30,2025-05-30T22:34:13.686Z,"alt z, la pop",219.896
Let Her Go,Passenger,2025-05-30,2025-05-30 18:38:26.772000-04:00,2025-05-31 04:08:26.772000+05:30,2025-05-30T22:38:26.772Z,"folk-pop, neo mellow",252.733
Bloom,BOL4,2025-05-30,2025-05-30 18:41:36.654000-04:00,2025-05-31 04:11:36.654000+05:30,2025-05-30T22:41:36.654Z,k-pop,189.335
Once Again,"Mad Clown, Kim Na Young",2025-05-30,2025-05-30 18:45:33.223000-04:00,2025-05-31 04:15:33.223000+05:30,2025-05-30T22:45:33.223Z,"k-rap, k-ballad",235.727
Москва,"DJ SMASH, Vintage",2025-05-30,2025-05-30 18:49:18.204000-04:00,2025-05-31 04:19:18.204000+05:30,2025-05-30T22:49:18.204Z,,224.761
To My Youth,BOL4,2025-05-30,2025-05-30 18:53:01.300000-04:00,2025-05-31 04:23:01.300000+05:30,2025-05-30T22:53:01.300Z,k-pop,222.68
everything i wanted - Sped Up,Kekz,2025-05-30,2025-05-30 18:56:07.355000-04:00,2025-05-31 04:26:07.355000+05:30,2025-05-30T22:56:07.355Z,,220.156
